data,capital,cenario,custo_projetado,modelo
2027-04-01,Belém,Moderado,708.23,Cenario-Inflacao
2027-05-01,Belém,Moderado,723.82,Cenario-Inflacao
2027-06-01,Belém,Moderado,723.37,Cenario-Inflacao
2027-07-01,Belém,Moderado,717.46,Cenario-Inflacao
2027-08-01,Belém,Moderado,714.73,Cenario-Inflacao
2027-09-01,Belém,Moderado,711.29,Cenario-Inflacao
2027-10-01,Belém,Moderado,714.03,Cenario-Inflacao
2027-11-01,Belém,Moderado,728.05,Cenario-Inflacao
2027-12-01,Belém,Moderado,740.65,Cenario-Inflacao
2028-01-01,Belém,Moderado,722.96,Cenario-Inflacao
2028-02-01,Belém,Moderado,720.5,Cenario-Inflacao
2028-03-01,Belém,Moderado,724.89,Cenario-Inflacao
2028-04-01,Belém,Moderado,740.1,Cenario-Inflacao
2028-05-01,Belém,Moderado,756.4,Cenario-Inflacao
2028-06-01,Belém,Moderado,755.93,Cenario-Inflacao
2028-07-01,Belém,Moderado,749.74,Cenario-Inflacao
2028-08-01,Belém,Moderado,746.89,Cenario-Inflacao
2028-09-01,Belém,Moderado,743.3,Cenario-Inflacao
2028-10-01,Belém,Moderado,746.16,Cenario-Inflacao
2028-11-01,Belém,Moderado,760.81,Cenario-Inflacao
2028-12-01,Belém,Moderado,773.98,Cenario-Inflacao
2029-01-01,Belém,Moderado,755.49,Cenario-Inflacao
2029-02-01,Belém,Moderado,752.93,Cenario-Inflacao
2029-03-01,Belém,Moderado,757.51,Cenario-Inflacao
2029-04-01,Belém,Moderado,773.4,Cenario-Inflacao
2029-05-01,Belém,Moderado,790.43,Cenario-Inflacao
2029-06-01,Belém,Moderado,789.94,Cenario-Inflacao
2029-07-01,Belém,Moderado,783.48,Cenario-Inflacao
2029-08-01,Belém,Moderado,780.5,Cenario-Inflacao
2029-09-01,Belém,Moderado,776.75,Cenario-Inflacao
2029-10-01,Belém,Moderado,779.74,Cenario-Inflacao
2029-11-01,Belém,Moderado,795.05,Cenario-Inflacao
2029-12-01,Belém,Moderado,808.81,Cenario-Inflacao
2030-01-01,Belém,Moderado,789.49,Cenario-Inflacao
2030-02-01,Belém,Moderado,786.81,Cenario-Inflacao
2030-03-01,Belém,Moderado,791.6,Cenario-Inflacao
2030-04-01,Belém,Moderado,808.21,Cenario-Inflacao
2030-05-01,Belém,Moderado,826.0,Cenario-Inflacao
2030-06-01,Belém,Moderado,825.49,Cenario-Inflacao
2030-07-01,Belém,Moderado,818.74,Cenario-Inflacao
2030-08-01,Belém,Moderado,815.63,Cenario-Inflacao
2030-09-01,Belém,Moderado,811.7,Cenario-Inflacao
2030-10-01,Belém,Moderado,814.82,Cenario-Inflacao
2030-11-01,Belém,Moderado,830.83,Cenario-Inflacao
2030-12-01,Belém,Moderado,845.21,Cenario-Inflacao
2026-04-01,Belém,Conservador,678.54,Cenario-Inflacao
2026-05-01,Belém,Conservador,694.3,Cenario-Inflacao
2026-06-01,Belém,Conservador,694.7,Cenario-Inflacao
2026-07-01,Belém,Conservador,689.83,Cenario-Inflacao
2026-08-01,Belém,Conservador,688.03,Cenario-Inflacao
2026-09-01,Belém,Conservador,685.53,Cenario-Inflacao
2026-10-01,Belém,Conservador,688.98,Cenario-Inflacao
2026-11-01,Belém,Conservador,703.35,Cenario-Inflacao
2026-12-01,Belém,Conservador,716.38,Cenario-Inflacao
2027-01-01,Belém,Conservador,700.09,Cenario-Inflacao
2027-02-01,Belém,Conservador,698.54,Cenario-Inflacao
2027-03-01,Belém,Conservador,703.63,Cenario-Inflacao
2027-04-01,Belém,Conservador,719.25,Cenario-Inflacao
2027-05-01,Belém,Conservador,735.96,Cenario-Inflacao
2027-06-01,Belém,Conservador,736.38,Cenario-Inflacao
2027-07-01,Belém,Conservador,731.22,Cenario-Inflacao
2027-08-01,Belém,Conservador,729.31,Cenario-Inflacao
2027-09-01,Belém,Conservador,726.66,Cenario-Inflacao
2027-10-01,Belém,Conservador,730.32,Cenario-Inflacao
2027-11-01,Belém,Conservador,745.55,Cenario-Inflacao
2027-12-01,Belém,Conservador,759.36,Cenario-Inflacao
2028-01-01,Belém,Conservador,742.1,Cenario-Inflacao
2028-02-01,Belém,Conservador,740.46,Cenario-Inflacao
2028-03-01,Belém,Conservador,745.85,Cenario-Inflacao
2028-04-01,Belém,Conservador,762.4,Cenario-Inflacao
2028-05-01,Belém,Conservador,780.12,Cenario-Inflacao
2028-06-01,Belém,Conservador,780.56,Cenario-Inflacao
2028-07-01,Belém,Conservador,775.09,Cenario-Inflacao
2028-08-01,Belém,Conservador,773.07,Cenario-Inflacao
2028-09-01,Belém,Conservador,770.26,Cenario-Inflacao
2028-10-01,Belém,Conservador,774.14,Cenario-Inflacao
2028-11-01,Belém,Conservador,790.29,Cenario-Inflacao
2028-12-01,Belém,Conservador,804.92,Cenario-Inflacao
2029-01-01,Belém,Conservador,786.62,Cenario-Inflacao
2029-02-01,Belém,Conservador,784.88,Cenario-Inflacao
2029-03-01,Belém,Conservador,790.6,Cenario-Inflacao
2029-04-01,Belém,Conservador,808.15,Cenario-Inflacao
2029-05-01,Belém,Conservador,826.92,Cenario-Inflacao
2029-06-01,Belém,Conservador,827.39,Cenario-Inflacao
2029-07-01,Belém,Conservador,821.6,Cenario-Inflacao
2029-08-01,Belém,Conservador,819.45,Cenario-Inflacao
2029-09-01,Belém,Conservador,816.48,Cenario-Inflacao
2029-10-01,Belém,Conservador,820.59,Cenario-Inflacao
2029-11-01,Belém,Conservador,837.7,Cenario-Inflacao
2029-12-01,Belém,Conservador,853.22,Cenario-Inflacao
2030-01-01,Belém,Conservador,833.82,Cenario-Inflacao
2030-02-01,Belém,Conservador,831.98,Cenario-Inflacao
2030-03-01,Belém,Conservador,838.04,Cenario-Inflacao
2030-04-01,Belém,Conservador,856.64,Cenario-Inflacao
2030-05-01,Belém,Conservador,876.54,Cenario-Inflacao
2030-06-01,Belém,Conservador,877.04,Cenario-Inflacao
2030-07-01,Belém,Conservador,870.9,Cenario-Inflacao
2030-08-01,Belém,Conservador,868.62,Cenario-Inflacao
2030-09-01,Belém,Conservador,865.46,Cenario-Inflacao
2030-10-01,Belém,Conservador,869.83,Cenario-Inflacao
2030-11-01,Belém,Conservador,887.96,Cenario-Inflacao
2030-12-01,Belém,Conservador,904.41,Cenario-Inflacao
2026-04-01,Boa Vista,Otimista,640.33,Cenario-Inflacao
2026-05-01,Boa Vista,Otimista,645.76,Cenario-Inflacao
2026-06-01,Boa Vista,Otimista,659.22,Cenario-Inflacao
2026-07-01,Boa Vista,Otimista,662.04,Cenario-Inflacao
2026-08-01,Boa Vista,Otimista,669.09,Cenario-Inflacao
2026-09-01,Boa Vista,Otimista,669.07,Cenario-Inflacao
2026-10-01,Boa Vista,Otimista,676.45,Cenario-Inflacao
2026-11-01,Boa Vista,Otimista,681.99,Cenario-Inflacao
2026-12-01,Boa Vista,Otimista,680.83,Cenario-Inflacao
2027-01-01,Boa Vista,Otimista,672.06,Cenario-Inflacao
2027-02-01,Boa Vista,Otimista,675.49,Cenario-Inflacao
2027-03-01,Boa Vista,Otimista,664.8,Cenario-Inflacao
2027-04-01,Boa Vista,Otimista,659.54,Cenario-Inflacao
2027-05-01,Boa Vista,Otimista,665.13,Cenario-Inflacao
2027-06-01,Boa Vista,Otimista,679.0,Cenario-Inflacao
2027-07-01,Boa Vista,Otimista,681.9,Cenario-Inflacao
2027-08-01,Boa Vista,Otimista,689.16,Cenario-Inflacao
2027-09-01,Boa Vista,Otimista,689.15,Cenario-Inflacao
2027-10-01,Boa Vista,Otimista,696.75,Cenario-Inflacao
2027-11-01,Boa Vista,Otimista,702.45,Cenario-Inflacao
2027-12-01,Boa Vista,Otimista,701.25,Cenario-Inflacao
2028-01-01,Boa Vista,Otimista,692.23,Cenario-Inflacao
2028-02-01,Boa Vista,Otimista,695.76,Cenario-Inflacao
2028-03-01,Boa Vista,Otimista,684.74,Cenario-Inflacao
2028-04-01,Boa Vista,Otimista,679.33,Cenario-Inflacao
2028-05-01,Boa Vista,Otimista,685.09,Cenario-Inflacao
2028-06-01,Boa Vista,Otimista,699.37,Cenario-Inflacao
2028-07-01,Boa Vista,Otimista,702.36,Cenario-Inflacao
2028-08-01,Boa Vista,Otimista,709.84,Cenario-Inflacao
2028-09-01,Boa Vista,Otimista,709.82,Cenario-Inflacao
2028-10-01,Boa Vista,Otimista,717.65,Cenario-Inflacao
2028-11-01,Boa Vista,Otimista,723.52,Cenario-Inflacao
2028-12-01,Boa Vista,Otimista,722.29,Cenario-Inflacao
2029-01-01,Boa Vista,Otimista,712.99,Cenario-Inflacao
2029-02-01,Boa Vista,Otimista,716.63,Cenario-Inflacao
2029-03-01,Boa Vista,Otimista,705.29,Cenario-Inflacao
2029-04-01,Boa Vista,Otimista,699.71,Cenario-Inflacao
2029-05-01,Boa Vista,Otimista,705.64,Cenario-Inflacao
2029-06-01,Boa Vista,Otimista,720.35,Cenario-Inflacao
2029-07-01,Boa Vista,Otimista,723.43,Cenario-Inflacao
2029-08-01,Boa Vista,Otimista,731.13,Cenario-Inflacao
2029-09-01,Boa Vista,Otimista,731.12,Cenario-Inflacao
2029-10-01,Boa Vista,Otimista,739.18,Cenario-Inflacao
2029-11-01,Boa Vista,Otimista,745.23,Cenario-Inflacao
2029-12-01,Boa Vista,Otimista,743.96,Cenario-Inflacao
2030-01-01,Boa Vista,Otimista,734.38,Cenario-Inflacao
2030-02-01,Boa Vista,Otimista,738.13,Cenario-Inflacao
2030-03-01,Boa Vista,Otimista,726.45,Cenario-Inflacao
2030-04-01,Boa Vista,Otimista,720.7,Cenario-Inflacao
2030-05-01,Boa Vista,Otimista,726.81,Cenario-Inflacao
2030-06-01,Boa Vista,Otimista,741.96,Cenario-Inflacao
2030-07-01,Boa Vista,Otimista,745.14,Cenario-Inflacao
2030-08-01,Boa Vista,Otimista,753.07,Cenario-Inflacao
2030-09-01,Boa Vista,Otimista,753.05,Cenario-Inflacao
2030-10-01,Boa Vista,Otimista,761.35,Cenario-Inflacao
2030-11-01,Boa Vista,Otimista,767.58,Cenario-Inflacao
2030-12-01,Boa Vista,Otimista,766.28,Cenario-Inflacao
2026-04-01,Boa Vista,Moderado,641.1,Cenario-Inflacao
2026-05-01,Boa Vista,Moderado,647.32,Cenario-Inflacao
2026-06-01,Boa Vista,Moderado,661.61,Cenario-Inflacao
2026-07-01,Boa Vista,Moderado,665.24,Cenario-Inflacao
2026-08-01,Boa Vista,Moderado,673.13,Cenario-Inflacao
2026-09-01,Boa Vista,Moderado,673.93,Cenario-Inflacao
2026-10-01,Boa Vista,Moderado,682.18,Cenario-Inflacao
2026-11-01,Boa Vista,Moderado,688.59,Cenario-Inflacao
2026-12-01,Boa Vista,Moderado,688.25,Cenario-Inflacao
2027-01-01,Boa Vista,Moderado,680.21,Cenario-Inflacao
2027-02-01,Boa Vista,Moderado,684.51,Cenario-Inflacao
2027-03-01,Boa Vista,Moderado,674.48,Cenario-Inflacao
2027-04-01,Boa Vista,Moderado,669.95,Cenario-Inflacao
2027-05-01,Boa Vista,Moderado,676.45,Cenario-Inflacao
2027-06-01,Boa Vista,Moderado,691.38,Cenario-Inflacao
2027-07-01,Boa Vista,Moderado,695.18,Cenario-Inflacao
2027-08-01,Boa Vista,Moderado,703.43,Cenario-Inflacao
2027-09-01,Boa Vista,Moderado,704.25,Cenario-Inflacao
2027-10-01,Boa Vista,Moderado,712.88,Cenario-Inflacao
2027-11-01,Boa Vista,Moderado,719.58,Cenario-Inflacao
2027-12-01,Boa Vista,Moderado,719.22,Cenario-Inflacao
2028-01-01,Boa Vista,Moderado,710.82,Cenario-Inflacao
2028-02-01,Boa Vista,Moderado,715.31,Cenario-Inflacao
2028-03-01,Boa Vista,Moderado,704.83,Cenario-Inflacao
2028-04-01,Boa Vista,Moderado,700.1,Cenario-Inflacao
2028-05-01,Boa Vista,Moderado,706.89,Cenario-Inflacao
2028-06-01,Boa Vista,Moderado,722.5,Cenario-Inflacao
2028-07-01,Boa Vista,Moderado,726.46,Cenario-Inflacao
2028-08-01,Boa Vista,Moderado,735.08,Cenario-Inflacao
2028-09-01,Boa Vista,Moderado,735.95,Cenario-Inflacao
2028-10-01,Boa Vista,Moderado,744.96,Cenario-Inflacao
2028-11-01,Boa Vista,Moderado,751.96,Cenario-Inflacao
2028-12-01,Boa Vista,Moderado,751.59,Cenario-Inflacao
2029-01-01,Boa Vista,Moderado,742.81,Cenario-Inflacao
2029-02-01,Boa Vista,Moderado,747.5,Cenario-Inflacao
2029-03-01,Boa Vista,Moderado,736.55,Cenario-Inflacao
2029-04-01,Boa Vista,Moderado,731.6,Cenario-Inflacao
2029-05-01,Boa Vista,Moderado,738.7,Cenario-Inflacao
2029-06-01,Boa Vista,Moderado,755.01,Cenario-Inflacao
2029-07-01,Boa Vista,Moderado,759.15,Cenario-Inflacao
2029-08-01,Boa Vista,Moderado,768.16,Cenario-Inflacao
2029-09-01,Boa Vista,Moderado,769.06,Cenario-Inflacao
2029-10-01,Boa Vista,Moderado,778.48,Cenario-Inflacao
2029-11-01,Boa Vista,Moderado,785.8,Cenario-Inflacao
2029-12-01,Boa Vista,Moderado,785.41,Cenario-Inflacao
2030-01-01,Boa Vista,Moderado,776.23,Cenario-Inflacao
2030-02-01,Boa Vista,Moderado,781.13,Cenario-Inflacao
2030-03-01,Boa Vista,Moderado,769.7,Cenario-Inflacao
2030-04-01,Boa Vista,Moderado,764.53,Cenario-Inflacao
2030-05-01,Boa Vista,Moderado,771.94,Cenario-Inflacao
2030-06-01,Boa Vista,Moderado,788.98,Cenario-Inflacao
2030-07-01,Boa Vista,Moderado,793.31,Cenario-Inflacao
2030-08-01,Boa Vista,Moderado,802.73,Cenario-Inflacao
2030-09-01,Boa Vista,Moderado,803.67,Cenario-Inflacao
2030-10-01,Boa Vista,Moderado,813.52,Cenario-Inflacao
2030-11-01,Boa Vista,Moderado,821.16,Cenario-Inflacao
2030-12-01,Boa Vista,Moderado,820.75,Cenario-Inflacao
2026-04-01,Boa Vista,Conservador,641.86,Cenario-Inflacao
2026-05-01,Boa Vista,Conservador,648.86,Cenario-Inflacao
2026-06-01,Boa Vista,Conservador,663.97,Cenario-Inflacao
2026-07-01,Boa Vista,Conservador,668.41,Cenario-Inflacao
2026-08-01,Boa Vista,Conservador,677.14,Cenario-Inflacao
2026-09-01,Boa Vista,Conservador,678.75,Cenario-Inflacao
2026-10-01,Boa Vista,Conservador,687.88,Cenario-Inflacao
2026-11-01,Boa Vista,Conservador,695.17,Cenario-Inflacao
2026-12-01,Boa Vista,Conservador,695.65,Cenario-Inflacao
2027-01-01,Boa Vista,Conservador,688.34,Cenario-Inflacao
2027-02-01,Boa Vista,Conservador,693.51,Cenario-Inflacao
2027-03-01,Boa Vista,Conservador,684.16,Cenario-Inflacao
2027-04-01,Boa Vista,Conservador,680.37,Cenario-Inflacao
2027-05-01,Boa Vista,Conservador,687.79,Cenario-Inflacao
2027-06-01,Boa Vista,Conservador,703.81,Cenario-Inflacao
2027-07-01,Boa Vista,Conservador,708.51,Cenario-Inflacao
2027-08-01,Boa Vista,Conservador,717.77,Cenario-Inflacao
2027-09-01,Boa Vista,Conservador,719.47,Cenario-Inflacao
2027-10-01,Boa Vista,Conservador,729.15,Cenario-Inflacao
2027-11-01,Boa Vista,Conservador,736.88,Cenario-Inflacao
2027-12-01,Boa Vista,Conservador,737.39,Cenario-Inflacao
2028-01-01,Boa Vista,Conservador,729.64,Cenario-Inflacao
2028-02-01,Boa Vista,Conservador,735.12,Cenario-Inflacao
2028-03-01,Boa Vista,Conservador,725.21,Cenario-Inflacao
2028-04-01,Boa Vista,Conservador,721.2,Cenario-Inflacao
2028-05-01,Boa Vista,Conservador,729.06,Cenario-Inflacao
2028-06-01,Boa Vista,Conservador,746.04,Cenario-Inflacao
2028-07-01,Boa Vista,Conservador,751.02,Cenario-Inflacao
2028-08-01,Boa Vista,Conservador,760.84,Cenario-Inflacao
2028-09-01,Boa Vista,Conservador,762.64,Cenario-Inflacao
2028-10-01,Boa Vista,Conservador,772.9,Cenario-Inflacao
2028-11-01,Boa Vista,Conservador,781.09,Cenario-Inflacao
2028-12-01,Boa Vista,Conservador,781.63,Cenario-Inflacao
2029-01-01,Boa Vista,Conservador,773.42,Cenario-Inflacao
2029-02-01,Boa Vista,Conservador,779.22,Cenario-Inflacao
2029-03-01,Boa Vista,Conservador,768.73,Cenario-Inflacao
2029-04-01,Boa Vista,Conservador,764.47,Cenario-Inflacao
2029-05-01,Boa Vista,Conservador,772.8,Cenario-Inflacao
2029-06-01,Boa Vista,Conservador,790.8,Cenario-Inflacao
2029-07-01,Boa Vista,Conservador,796.09,Cenario-Inflacao
2029-08-01,Boa Vista,Conservador,806.49,Cenario-Inflacao
2029-09-01,Boa Vista,Conservador,808.4,Cenario-Inflacao
2029-10-01,Boa Vista,Conservador,819.27,Cenario-Inflacao
2029-11-01,Boa Vista,Conservador,827.96,Cenario-Inflacao
2029-12-01,Boa Vista,Conservador,828.53,Cenario-Inflacao
2030-01-01,Boa Vista,Conservador,819.82,Cenario-Inflacao
2030-02-01,Boa Vista,Conservador,825.98,Cenario-Inflacao
2030-03-01,Boa Vista,Conservador,814.85,Cenario-Inflacao
2030-04-01,Boa Vista,Conservador,810.34,Cenario-Inflacao
2030-05-01,Boa Vista,Conservador,819.17,Cenario-Inflacao
2030-06-01,Boa Vista,Conservador,838.25,Cenario-Inflacao
2030-07-01,Boa Vista,Conservador,843.85,Cenario-Inflacao
2030-08-01,Boa Vista,Conservador,854.88,Cenario-Inflacao
2030-09-01,Boa Vista,Conservador,856.9,Cenario-Inflacao
2030-10-01,Boa Vista,Conservador,868.43,Cenario-Inflacao
2030-11-01,Boa Vista,Conservador,877.63,Cenario-Inflacao
2030-12-01,Boa Vista,Conservador,878.24,Cenario-Inflacao
2026-04-01,Brasília,Otimista,739.82,Cenario-Inflacao
2026-05-01,Brasília,Otimista,726.86,Cenario-Inflacao
2026-06-01,Brasília,Otimista,727.29,Cenario-Inflacao
2026-07-01,Brasília,Otimista,718.5,Cenario-Inflacao
2026-08-01,Brasília,Otimista,712.93,Cenario-Inflacao
2026-09-01,Brasília,Otimista,714.69,Cenario-Inflacao
2026-10-01,Brasília,Otimista,730.14,Cenario-Inflacao
2026-11-01,Brasília,Otimista,754.39,Cenario-Inflacao
2026-12-01,Brasília,Otimista,764.52,Cenario-Inflacao
2027-01-01,Brasília,Otimista,759.91,Cenario-Inflacao
2027-02-01,Brasília,Otimista,750.2,Cenario-Inflacao
2027-03-01,Brasília,Otimista,754.9,Cenario-Inflacao
2027-04-01,Brasília,Otimista,762.01,Cenario-Inflacao
2027-05-01,Brasília,Otimista,748.67,Cenario-Inflacao
2027-06-01,Brasília,Otimista,749.11,Cenario-Inflacao
2027-07-01,Brasília,Otimista,740.06,Cenario-Inflacao
2027-08-01,Brasília,Otimista,734.32,Cenario-Inflacao
2027-09-01,Brasília,Otimista,736.13,Cenario-Inflacao
2027-10-01,Brasília,Otimista,752.05,Cenario-Inflacao
2027-11-01,Brasília,Otimista,777.02,Cenario-Inflacao
2027-12-01,Brasília,Otimista,787.46,Cenario-Inflacao
2028-01-01,Brasília,Otimista,782.71,Cenario-Inflacao
2028-02-01,Brasília,Otimista,772.71,Cenario-Inflacao
2028-03-01,Brasília,Otimista,777.55,Cenario-Inflacao
2028-04-01,Brasília,Otimista,784.87,Cenario-Inflacao
2028-05-01,Brasília,Otimista,771.13,Cenario-Inflacao
2028-06-01,Brasília,Otimista,771.58,Cenario-Inflacao
2028-07-01,Brasília,Otimista,762.26,Cenario-Inflacao
2028-08-01,Brasília,Otimista,756.34,Cenario-Inflacao
2028-09-01,Brasília,Otimista,758.21,Cenario-Inflacao
2028-10-01,Brasília,Otimista,774.61,Cenario-Inflacao
2028-11-01,Brasília,Otimista,800.33,Cenario-Inflacao
2028-12-01,Brasília,Otimista,811.08,Cenario-Inflacao
2029-01-01,Brasília,Otimista,806.19,Cenario-Inflacao
2029-02-01,Brasília,Otimista,795.89,Cenario-Inflacao
2029-03-01,Brasília,Otimista,800.87,Cenario-Inflacao
2029-04-01,Brasília,Otimista,808.42,Cenario-Inflacao
2029-05-01,Brasília,Otimista,794.26,Cenario-Inflacao
2029-06-01,Brasília,Otimista,794.73,Cenario-Inflacao
2029-07-01,Brasília,Otimista,785.13,Cenario-Inflacao
2029-08-01,Brasília,Otimista,779.03,Cenario-Inflacao
2029-09-01,Brasília,Otimista,780.96,Cenario-Inflacao
2029-10-01,Brasília,Otimista,797.85,Cenario-Inflacao
2029-11-01,Brasília,Otimista,824.34,Cenario-Inflacao
2029-12-01,Brasília,Otimista,835.41,Cenario-Inflacao
2030-01-01,Brasília,Otimista,830.37,Cenario-Inflacao
2030-02-01,Brasília,Otimista,819.76,Cenario-Inflacao
2030-03-01,Brasília,Otimista,824.9,Cenario-Inflacao
2030-04-01,Brasília,Otimista,832.67,Cenario-Inflacao
2030-05-01,Brasília,Otimista,818.09,Cenario-Inflacao
2030-06-01,Brasília,Otimista,818.57,Cenario-Inflacao
2030-07-01,Brasília,Otimista,808.68,Cenario-Inflacao
2030-08-01,Brasília,Otimista,802.41,Cenario-Inflacao
2030-09-01,Brasília,Otimista,804.38,Cenario-Inflacao
2030-10-01,Brasília,Otimista,821.78,Cenario-Inflacao
2030-11-01,Brasília,Otimista,849.07,Cenario-Inflacao
2030-12-01,Brasília,Otimista,860.48,Cenario-Inflacao
2026-04-01,Brasília,Moderado,740.71,Cenario-Inflacao
2026-05-01,Brasília,Moderado,728.62,Cenario-Inflacao
2026-06-01,Brasília,Moderado,729.92,Cenario-Inflacao
2026-07-01,Brasília,Moderado,721.97,Cenario-Inflacao
2026-08-01,Brasília,Moderado,717.24,Cenario-Inflacao
2026-09-01,Brasília,Moderado,719.87,Cenario-Inflacao
2026-10-01,Brasília,Moderado,736.33,Cenario-Inflacao
2026-11-01,Brasília,Moderado,761.69,Cenario-Inflacao
2026-12-01,Brasília,Moderado,772.86,Cenario-Inflacao
2027-01-01,Brasília,Moderado,769.12,Cenario-Inflacao
2027-02-01,Brasília,Moderado,760.21,Cenario-Inflacao
2027-03-01,Brasília,Moderado,765.89,Cenario-Inflacao
2027-04-01,Brasília,Moderado,774.04,Cenario-Inflacao
2027-05-01,Brasília,Moderado,761.41,Cenario-Inflacao
2027-06-01,Brasília,Moderado,762.77,Cenario-Inflacao
2027-07-01,Brasília,Moderado,754.46,Cenario-Inflacao
2027-08-01,Brasília,Moderado,749.51,Cenario-Inflacao
2027-09-01,Brasília,Moderado,752.26,Cenario-Inflacao
2027-10-01,Brasília,Moderado,769.46,Cenario-Inflacao
2027-11-01,Brasília,Moderado,795.97,Cenario-Inflacao
2027-12-01,Brasília,Moderado,807.64,Cenario-Inflacao
2028-01-01,Brasília,Moderado,803.73,Cenario-Inflacao
2028-02-01,Brasília,Moderado,794.42,Cenario-Inflacao
2028-03-01,Brasília,Moderado,800.36,Cenario-Inflacao
2028-04-01,Brasília,Moderado,808.87,Cenario-Inflacao
2028-05-01,Brasília,Moderado,795.67,Cenario-Inflacao
2028-06-01,Brasília,Moderado,797.09,Cenario-Inflacao
2028-07-01,Brasília,Moderado,788.41,Cenario-Inflacao
2028-08-01,Brasília,Moderado,783.24,Cenario-Inflacao
2028-09-01,Brasília,Moderado,786.12,Cenario-Inflacao
2028-10-01,Brasília,Moderado,804.09,Cenario-Inflacao
2028-11-01,Brasília,Moderado,831.79,Cenario-Inflacao
2028-12-01,Brasília,Moderado,843.98,Cenario-Inflacao
2029-01-01,Brasília,Moderado,839.9,Cenario-Inflacao
2029-02-01,Brasília,Moderado,830.17,Cenario-Inflacao
2029-03-01,Brasília,Moderado,836.37,Cenario-Inflacao
2029-04-01,Brasília,Moderado,845.27,Cenario-Inflacao
2029-05-01,Brasília,Moderado,831.47,Cenario-Inflacao
2029-06-01,Brasília,Moderado,832.96,Cenario-Inflacao
2029-07-01,Brasília,Moderado,823.89,Cenario-Inflacao
2029-08-01,Brasília,Moderado,818.48,Cenario-Inflacao
2029-09-01,Brasília,Moderado,821.49,Cenario-Inflacao
2029-10-01,Brasília,Moderado,840.27,Cenario-Inflacao
2029-11-01,Brasília,Moderado,869.22,Cenario-Inflacao
2029-12-01,Brasília,Moderado,881.96,Cenario-Inflacao
2030-01-01,Brasília,Moderado,877.69,Cenario-Inflacao
2030-02-01,Brasília,Moderado,867.53,Cenario-Inflacao
2030-03-01,Brasília,Moderado,874.01,Cenario-Inflacao
2030-04-01,Brasília,Moderado,883.31,Cenario-Inflacao
2030-05-01,Brasília,Moderado,868.89,Cenario-Inflacao
2030-06-01,Brasília,Moderado,870.45,Cenario-Inflacao
2030-07-01,Brasília,Moderado,860.97,Cenario-Inflacao
2030-08-01,Brasília,Moderado,855.32,Cenario-Inflacao
2030-09-01,Brasília,Moderado,858.46,Cenario-Inflacao
2030-10-01,Brasília,Moderado,878.08,Cenario-Inflacao
2030-11-01,Brasília,Moderado,908.33,Cenario-Inflacao
2030-12-01,Brasília,Moderado,921.65,Cenario-Inflacao
2026-04-01,Brasília,Conservador,741.59,Cenario-Inflacao
2026-05-01,Brasília,Conservador,730.35,Cenario-Inflacao
2026-06-01,Brasília,Conservador,732.53,Cenario-Inflacao
2026-07-01,Brasília,Conservador,725.41,Cenario-Inflacao
2026-08-01,Brasília,Conservador,721.51,Cenario-Inflacao
2026-09-01,Brasília,Conservador,725.02,Cenario-Inflacao
2026-10-01,Brasília,Conservador,742.47,Cenario-Inflacao
2026-11-01,Brasília,Conservador,768.97,Cenario-Inflacao
2026-12-01,Brasília,Conservador,781.16,Cenario-Inflacao
2027-01-01,Brasília,Conservador,778.31,Cenario-Inflacao
2027-02-01,Brasília,Conservador,770.21,Cenario-Inflacao
2027-03-01,Brasília,Conservador,776.89,Cenario-Inflacao
2027-04-01,Brasília,Conservador,786.09,Cenario-Inflacao
2027-05-01,Brasília,Conservador,774.17,Cenario-Inflacao
2027-06-01,Brasília,Conservador,776.48,Cenario-Inflacao
2027-07-01,Brasília,Conservador,768.94,Cenario-Inflacao
2027-08-01,Brasília,Conservador,764.8,Cenario-Inflacao
2027-09-01,Brasília,Conservador,768.52,Cenario-Inflacao
2027-10-01,Brasília,Conservador,787.02,Cenario-Inflacao
2027-11-01,Brasília,Conservador,815.1,Cenario-Inflacao
2027-12-01,Brasília,Conservador,828.03,Cenario-Inflacao
2028-01-01,Brasília,Conservador,825.01,Cenario-Inflacao
2028-02-01,Brasília,Conservador,816.42,Cenario-Inflacao
