data,capital,estado,regiao,custo,fonte_dado
2024-06-01,Salvador,BA,Nordeste,613.22,real_dieese
2024-07-01,Salvador,BA,Nordeste,579.75,real_dieese
2024-08-01,Salvador,BA,Nordeste,560.72,real_dieese
2024-09-01,Salvador,BA,Nordeste,553.62,real_dieese
2024-10-01,Salvador,BA,Nordeste,560.65,real_dieese
2024-11-01,Salvador,BA,Nordeste,574.78,real_dieese
2024-12-01,Salvador,BA,Nordeste,583.89,real_dieese
2025-01-01,Salvador,BA,Nordeste,620.23,real_dieese
2025-02-01,Salvador,BA,Nordeste,628.8,real_dieese
2025-03-01,Salvador,BA,Nordeste,633.58,real_dieese
2025-04-01,Salvador,BA,Nordeste,632.12,real_dieese
2025-05-01,Salvador,BA,Nordeste,628.97,real_dieese
2025-06-01,Salvador,BA,Nordeste,623.85,real_dieese
2025-07-01,Salvador,BA,Nordeste,635.08,real_dieese
2025-08-01,Salvador,BA,Nordeste,616.23,real_dieese
2025-09-01,Salvador,BA,Nordeste,601.74,real_dieese
2025-10-01,Salvador,BA,Nordeste,606.39,real_dieese
2025-11-01,Salvador,BA,Nordeste,598.19,real_dieese
2025-12-01,Salvador,BA,Nordeste,607.48,real_dieese
2026-01-01,Salvador,BA,Nordeste,616.28,real_dieese
2026-02-01,Salvador,BA,Nordeste,617.94,real_dieese
2026-03-01,Salvador,BA,Nordeste,662.14,real_dieese
2020-01-01,São Luís,MA,Nordeste,488.37,simulado_calibrado
2020-02-01,São Luís,MA,Nordeste,501.1,simulado_calibrado
2020-03-01,São Luís,MA,Nordeste,500.02,simulado_calibrado
2020-04-01,São Luís,MA,Nordeste,479.84,simulado_calibrado
2020-05-01,São Luís,MA,Nordeste,493.67,simulado_calibrado
2020-06-01,São Luís,MA,Nordeste,504.45,simulado_calibrado
2020-07-01,São Luís,MA,Nordeste,500.84,simulado_calibrado
2020-08-01,São Luís,MA,Nordeste,555.82,simulado_calibrado
2020-09-01,São Luís,MA,Nordeste,548.84,simulado_calibrado
2020-10-01,São Luís,MA,Nordeste,558.59,simulado_calibrado
2020-11-01,São Luís,MA,Nordeste,573.9,simulado_calibrado
2020-12-01,São Luís,MA,Nordeste,554.67,simulado_calibrado
2021-01-01,São Luís,MA,Nordeste,533.32,simulado_calibrado
2021-02-01,São Luís,MA,Nordeste,534.64,simulado_calibrado
2021-03-01,São Luís,MA,Nordeste,525.72,simulado_calibrado
2021-04-01,São Luís,MA,Nordeste,527.15,simulado_calibrado
2021-05-01,São Luís,MA,Nordeste,531.45,simulado_calibrado
2021-06-01,São Luís,MA,Nordeste,540.4,simulado_calibrado
2021-07-01,São Luís,MA,Nordeste,535.55,simulado_calibrado
2021-08-01,São Luís,MA,Nordeste,553.98,simulado_calibrado
2021-09-01,São Luís,MA,Nordeste,535.61,simulado_calibrado
2021-10-01,São Luís,MA,Nordeste,541.97,simulado_calibrado
2021-11-01,São Luís,MA,Nordeste,550.66,simulado_calibrado
2021-12-01,São Luís,MA,Nordeste,552.95,simulado_calibrado
2022-01-01,São Luís,MA,Nordeste,568.75,simulado_calibrado
2022-02-01,São Luís,MA,Nordeste,576.99,simulado_calibrado
2022-03-01,São Luís,MA,Nordeste,560.06,simulado_calibrado
2022-04-01,São Luís,MA,Nordeste,555.53,simulado_calibrado
2022-05-01,São Luís,MA,Nordeste,554.7,simulado_calibrado
2022-06-01,São Luís,MA,Nordeste,571.88,simulado_calibrado
2022-07-01,São Luís,MA,Nordeste,570.14,simulado_calibrado
2022-08-01,São Luís,MA,Nordeste,572.93,simulado_calibrado
2022-09-01,São Luís,MA,Nordeste,580.06,simulado_calibrado
2022-10-01,São Luís,MA,Nordeste,585.35,simulado_calibrado
2022-11-01,São Luís,MA,Nordeste,571.97,simulado_calibrado
2022-12-01,São Luís,MA,Nordeste,587.67,simulado_calibrado
2023-01-01,São Luís,MA,Nordeste,599.16,simulado_calibrado
2023-02-01,São Luís,MA,Nordeste,608.19,simulado_calibrado
2023-03-01,São Luís,MA,Nordeste,593.27,simulado_calibrado
2023-04-01,São Luís,MA,Nordeste,594.98,simulado_calibrado
2023-05-01,São Luís,MA,Nordeste,587.97,simulado_calibrado
2023-06-01,São Luís,MA,Nordeste,592.15,simulado_calibrado
2023-07-01,São Luís,MA,Nordeste,611.51,simulado_calibrado
2023-08-01,São Luís,MA,Nordeste,605.01,simulado_calibrado
2023-09-01,São Luís,MA,Nordeste,604.31,simulado_calibrado
2023-10-01,São Luís,MA,Nordeste,615.29,simulado_calibrado
2023-11-01,São Luís,MA,Nordeste,617.03,simulado_calibrado
2023-12-01,São Luís,MA,Nordeste,625.37,simulado_calibrado
2024-01-01,São Luís,MA,Nordeste,641.24,simulado_calibrado
2024-02-01,São Luís,MA,Nordeste,640.38,simulado_calibrado
2024-03-01,São Luís,MA,Nordeste,626.0,simulado_calibrado
2024-04-01,São Luís,MA,Nordeste,625.44,simulado_calibrado
2024-05-01,São Luís,MA,Nordeste,627.89,simulado_calibrado
2024-06-01,São Luís,MA,Nordeste,642.58,simulado_calibrado
2024-07-01,São Luís,MA,Nordeste,638.49,simulado_calibrado
2024-08-01,São Luís,MA,Nordeste,644.01,simulado_calibrado
2024-09-01,São Luís,MA,Nordeste,651.73,simulado_calibrado
2024-10-01,São Luís,MA,Nordeste,658.6,simulado_calibrado
2024-11-01,São Luís,MA,Nordeste,660.39,simulado_calibrado
2024-12-01,São Luís,MA,Nordeste,659.18,simulado_calibrado
2025-01-01,São Luís,MA,Nordeste,672.8,simulado_calibrado
2025-02-01,São Luís,MA,Nordeste,680.56,simulado_calibrado
2025-03-01,São Luís,MA,Nordeste,663.04,simulado_calibrado
2025-04-01,São Luís,MA,Nordeste,671.77,real_dieese
2025-05-01,São Luís,MA,Nordeste,667.98,real_dieese
2025-06-01,São Luís,MA,Nordeste,655.32,real_dieese
2025-07-01,São Luís,MA,Nordeste,664.52,real_dieese
2025-08-01,São Luís,MA,Nordeste,644.21,real_dieese
2025-09-01,São Luís,MA,Nordeste,623.92,real_dieese
2025-10-01,São Luís,MA,Nordeste,643.31,real_dieese
2025-11-01,São Luís,MA,Nordeste,626.82,real_dieese
2025-12-01,São Luís,MA,Nordeste,629.43,real_dieese
2026-01-01,São Luís,MA,Nordeste,625.86,real_dieese
2026-02-01,São Luís,MA,Nordeste,630.01,real_dieese
2026-03-01,São Luís,MA,Nordeste,634.26,real_dieese
2020-01-01,São Paulo,SP,Sudeste,517.51,real_dieese
2020-02-01,São Paulo,SP,Sudeste,519.76,real_dieese
2020-03-01,São Paulo,SP,Sudeste,518.5,real_dieese
2020-04-01,São Paulo,SP,Sudeste,556.25,real_dieese
2020-05-01,São Paulo,SP,Sudeste,556.36,real_dieese
2020-06-01,São Paulo,SP,Sudeste,547.03,real_dieese
2020-07-01,São Paulo,SP,Sudeste,524.74,real_dieese
2020-08-01,São Paulo,SP,Sudeste,539.95,real_dieese
2020-09-01,São Paulo,SP,Sudeste,563.35,real_dieese
2020-10-01,São Paulo,SP,Sudeste,595.87,real_dieese
2020-11-01,São Paulo,SP,Sudeste,629.18,real_dieese
2020-12-01,São Paulo,SP,Sudeste,631.46,real_dieese
2021-01-01,São Paulo,SP,Sudeste,654.15,real_dieese
2021-02-01,São Paulo,SP,Sudeste,639.47,real_dieese
2021-03-01,São Paulo,SP,Sudeste,626.0,real_dieese
2021-04-01,São Paulo,SP,Sudeste,632.61,real_dieese
2021-05-01,São Paulo,SP,Sudeste,636.4,real_dieese
2021-06-01,São Paulo,SP,Sudeste,626.76,real_dieese
2021-07-01,São Paulo,SP,Sudeste,640.51,real_dieese
2021-08-01,São Paulo,SP,Sudeste,650.5,real_dieese
2021-09-01,São Paulo,SP,Sudeste,673.45,real_dieese
2021-10-01,São Paulo,SP,Sudeste,693.79,real_dieese
2021-11-01,São Paulo,SP,Sudeste,692.27,real_dieese
2021-12-01,São Paulo,SP,Sudeste,690.51,real_dieese
2022-01-01,São Paulo,SP,Sudeste,713.86,real_dieese
2022-02-01,São Paulo,SP,Sudeste,715.65,real_dieese
2022-03-01,São Paulo,SP,Sudeste,761.19,real_dieese
2022-04-01,São Paulo,SP,Sudeste,803.99,real_dieese
2022-05-01,São Paulo,SP,Sudeste,777.93,real_dieese
2022-06-01,São Paulo,SP,Sudeste,777.01,real_dieese
2022-07-01,São Paulo,SP,Sudeste,760.45,real_dieese
2022-08-01,São Paulo,SP,Sudeste,749.78,real_dieese
2022-09-01,São Paulo,SP,Sudeste,750.74,real_dieese
2022-10-01,São Paulo,SP,Sudeste,762.2,real_dieese
2022-11-01,São Paulo,SP,Sudeste,782.68,real_dieese
2022-12-01,São Paulo,SP,Sudeste,791.29,real_dieese
2023-01-01,São Paulo,SP,Sudeste,790.57,real_dieese
2023-02-01,São Paulo,SP,Sudeste,779.38,real_dieese
2023-03-01,São Paulo,SP,Sudeste,782.23,real_dieese
2023-04-01,São Paulo,SP,Sudeste,794.68,real_dieese
2023-05-01,São Paulo,SP,Sudeste,791.82,real_dieese
2023-06-01,São Paulo,SP,Sudeste,783.05,real_dieese
2023-07-01,São Paulo,SP,Sudeste,769.95,real_dieese
2023-08-01,São Paulo,SP,Sudeste,748.47,real_dieese
2023-09-01,São Paulo,SP,Sudeste,734.77,real_dieese
2023-10-01,São Paulo,SP,Sudeste,738.13,real_dieese
2023-11-01,São Paulo,SP,Sudeste,749.28,real_dieese
2023-12-01,São Paulo,SP,Sudeste,761.01,real_dieese
2024-01-01,São Paulo,SP,Sudeste,793.39,real_dieese
2024-02-01,São Paulo,SP,Sudeste,808.38,real_dieese
2024-03-01,São Paulo,SP,Sudeste,813.26,real_dieese
2024-04-01,São Paulo,SP,Sudeste,822.84,real_dieese
2024-05-01,São Paulo,SP,Sudeste,826.85,real_dieese
2024-06-01,São Paulo,SP,Sudeste,832.69,real_dieese
2024-07-01,São Paulo,SP,Sudeste,809.77,real_dieese
2024-08-01,São Paulo,SP,Sudeste,786.35,real_dieese
2024-09-01,São Paulo,SP,Sudeste,792.47,real_dieese
2024-10-01,São Paulo,SP,Sudeste,805.84,real_dieese
2024-11-01,São Paulo,SP,Sudeste,828.39,real_dieese
2024-12-01,São Paulo,SP,Sudeste,841.29,real_dieese
2025-01-01,São Paulo,SP,Sudeste,851.82,real_dieese
2025-02-01,São Paulo,SP,Sudeste,860.53,real_dieese
2025-03-01,São Paulo,SP,Sudeste,880.72,real_dieese
2025-04-01,São Paulo,SP,Sudeste,909.25,real_dieese
2025-05-01,São Paulo,SP,Sudeste,896.15,real_dieese
2025-06-01,São Paulo,SP,Sudeste,882.76,real_dieese
2025-07-01,São Paulo,SP,Sudeste,865.9,real_dieese
2025-08-01,São Paulo,SP,Sudeste,850.84,real_dieese
2025-09-01,São Paulo,SP,Sudeste,842.26,real_dieese
2025-10-01,São Paulo,SP,Sudeste,847.14,real_dieese
2025-11-01,São Paulo,SP,Sudeste,841.23,real_dieese
2025-12-01,São Paulo,SP,Sudeste,845.95,real_dieese
2026-01-01,São Paulo,SP,Sudeste,854.37,real_dieese
2026-02-01,São Paulo,SP,Sudeste,852.87,real_dieese
2026-03-01,São Paulo,SP,Sudeste,883.94,real_dieese
2020-01-01,Teresina,PI,Nordeste,507.78,simulado_calibrado
2020-02-01,Teresina,PI,Nordeste,507.5,simulado_calibrado
2020-03-01,Teresina,PI,Nordeste,504.72,simulado_calibrado
2020-04-01,Teresina,PI,Nordeste,498.86,simulado_calibrado
2020-05-01,Teresina,PI,Nordeste,504.79,simulado_calibrado
2020-06-01,Teresina,PI,Nordeste,507.13,simulado_calibrado
2020-07-01,Teresina,PI,Nordeste,510.81,simulado_calibrado
2020-08-01,Teresina,PI,Nordeste,550.92,simulado_calibrado
2020-09-01,Teresina,PI,Nordeste,556.29,simulado_calibrado
2020-10-01,Teresina,PI,Nordeste,563.11,simulado_calibrado
2020-11-01,Teresina,PI,Nordeste,567.74,simulado_calibrado
2020-12-01,Teresina,PI,Nordeste,562.08,simulado_calibrado
2021-01-01,Teresina,PI,Nordeste,542.16,simulado_calibrado
2021-02-01,Teresina,PI,Nordeste,547.2,simulado_calibrado
2021-03-01,Teresina,PI,Nordeste,534.47,simulado_calibrado
2021-04-01,Teresina,PI,Nordeste,536.35,simulado_calibrado
2021-05-01,Teresina,PI,Nordeste,525.65,simulado_calibrado
2021-06-01,Teresina,PI,Nordeste,533.97,simulado_calibrado
2021-07-01,Teresina,PI,Nordeste,533.93,simulado_calibrado
2021-08-01,Teresina,PI,Nordeste,552.94,simulado_calibrado
2021-09-01,Teresina,PI,Nordeste,551.38,simulado_calibrado
2021-10-01,Teresina,PI,Nordeste,550.49,simulado_calibrado
2021-11-01,Teresina,PI,Nordeste,554.85,simulado_calibrado
2021-12-01,Teresina,PI,Nordeste,550.51,simulado_calibrado
2022-01-01,Teresina,PI,Nordeste,582.24,simulado_calibrado
2022-02-01,Teresina,PI,Nordeste,573.43,simulado_calibrado
2022-03-01,Teresina,PI,Nordeste,564.83,simulado_calibrado
2022-04-01,Teresina,PI,Nordeste,562.14,simulado_calibrado
2022-05-01,Teresina,PI,Nordeste,563.63,simulado_calibrado
2022-06-01,Teresina,PI,Nordeste,573.66,simulado_calibrado
2022-07-01,Teresina,PI,Nordeste,571.37,simulado_calibrado
2022-08-01,Teresina,PI,Nordeste,580.48,simulado_calibrado
2022-09-01,Teresina,PI,Nordeste,590.34,simulado_calibrado
2022-10-01,Teresina,PI,Nordeste,590.48,simulado_calibrado
2022-11-01,Teresina,PI,Nordeste,594.55,simulado_calibrado
2022-12-01,Teresina,PI,Nordeste,586.88,simulado_calibrado
2023-01-01,Teresina,PI,Nordeste,599.2,simulado_calibrado
2023-02-01,Teresina,PI,Nordeste,606.45,simulado_calibrado
2023-03-01,Teresina,PI,Nordeste,598.35,simulado_calibrado
2023-04-01,Teresina,PI,Nordeste,597.43,simulado_calibrado
2023-05-01,Teresina,PI,Nordeste,586.37,simulado_calibrado
2023-06-01,Teresina,PI,Nordeste,614.47,simulado_calibrado
2023-07-01,Teresina,PI,Nordeste,608.99,simulado_calibrado
2023-08-01,Teresina,PI,Nordeste,610.6,simulado_calibrado
2023-09-01,Teresina,PI,Nordeste,610.65,simulado_calibrado
2023-10-01,Teresina,PI,Nordeste,610.43,simulado_calibrado
2023-11-01,Teresina,PI,Nordeste,625.83,simulado_calibrado
2023-12-01,Teresina,PI,Nordeste,625.1,simulado_calibrado
2024-01-01,Teresina,PI,Nordeste,633.87,simulado_calibrado
2024-02-01,Teresina,PI,Nordeste,636.96,simulado_calibrado
2024-03-01,Teresina,PI,Nordeste,632.2,simulado_calibrado
2024-04-01,Teresina,PI,Nordeste,635.75,simulado_calibrado
2024-05-01,Teresina,PI,Nordeste,629.16,simulado_calibrado
2024-06-01,Teresina,PI,Nordeste,635.65,simulado_calibrado
2024-07-01,Teresina,PI,Nordeste,645.06,simulado_calibrado
2024-08-01,Teresina,PI,Nordeste,648.06,simulado_calibrado
2024-09-01,Teresina,PI,Nordeste,639.1,simulado_calibrado
2024-10-01,Teresina,PI,Nordeste,655.48,simulado_calibrado
2024-11-01,Teresina,PI,Nordeste,657.78,simulado_calibrado
2024-12-01,Teresina,PI,Nordeste,665.62,simulado_calibrado
2025-01-01,Teresina,PI,Nordeste,687.91,simulado_calibrado
2025-02-01,Teresina,PI,Nordeste,687.59,simulado_calibrado
2025-03-01,Teresina,PI,Nordeste,670.49,simulado_calibrado
2025-04-01,Teresina,PI,Nordeste,675.1,real_dieese
2025-05-01,Teresina,PI,Nordeste,670.79,real_dieese
2025-06-01,Teresina,PI,Nordeste,672.41,real_dieese
2025-07-01,Teresina,PI,Nordeste,677.0,real_dieese
2025-08-01,Teresina,PI,Nordeste,663.41,real_dieese
2025-09-01,Teresina,PI,Nordeste,645.98,real_dieese
2025-10-01,Teresina,PI,Nordeste,646.72,real_dieese
2025-11-01,Teresina,PI,Nordeste,636.26,real_dieese
2025-12-01,Teresina,PI,Nordeste,645.09,real_dieese
2026-01-01,Teresina,PI,Nordeste,641.8,real_dieese
2026-02-01,Teresina,PI,Nordeste,648.65,real_dieese
2026-03-01,Teresina,PI,Nordeste,668.78,real_dieese
2020-01-01,Vitória,ES,Sudeste,492.2,real_dieese
2020-02-01,Vitória,ES,Sudeste,480.03,real_dieese
2020-03-01,Vitória,ES,Sudeste,504.78,real_dieese
2020-04-01,Vitória,ES,Sudeste,537.89,real_dieese
2020-05-01,Vitória,ES,Sudeste,536.73,real_dieese
2020-06-01,Vitória,ES,Sudeste,500.01,real_dieese
2020-07-01,Vitória,ES,Sudeste,484.8,real_dieese
2020-08-01,Vitória,ES,Sudeste,509.45,real_dieese
2020-09-01,Vitória,ES,Sudeste,539.36,real_dieese
2020-10-01,Vitória,ES,Sudeste,552.85,real_dieese
2020-11-01,Vitória,ES,Sudeste,606.59,real_dieese
2020-12-01,Vitória,ES,Sudeste,600.28,real_dieese
2021-01-01,Vitória,ES,Sudeste,624.62,real_dieese
2021-02-01,Vitória,ES,Sudeste,609.27,real_dieese
2021-03-01,Vitória,ES,Sudeste,596.91,real_dieese
2021-04-01,Vitória,ES,Sudeste,610.98,real_dieese
2021-05-01,Vitória,ES,Sudeste,616.96,real_dieese
2021-06-01,Vitória,ES,Sudeste,611.29,real_dieese
2021-07-01,Vitória,ES,Sudeste,612.45,real_dieese
2021-08-01,Vitória,ES,Sudeste,618.96,real_dieese
2021-09-01,Vitória,ES,Sudeste,633.03,real_dieese
2021-10-01,Vitória,ES,Sudeste,670.99,real_dieese
2021-11-01,Vitória,ES,Sudeste,668.17,real_dieese
2021-12-01,Vitória,ES,Sudeste,662.01,real_dieese
2022-01-01,Vitória,ES,Sudeste,677.54,real_dieese
2022-02-01,Vitória,ES,Sudeste,682.54,real_dieese
2022-03-01,Vitória,ES,Sudeste,704.93,real_dieese
2022-04-01,Vitória,ES,Sudeste,729.31,real_dieese
2022-05-01,Vitória,ES,Sudeste,698.24,real_dieese
2022-06-01,Vitória,ES,Sudeste,692.84,real_dieese
2022-07-01,Vitória,ES,Sudeste,700.75,real_dieese
2022-08-01,Vitória,ES,Sudeste,697.39,real_dieese
2022-09-01,Vitória,ES,Sudeste,686.26,real_dieese
2022-10-01,Vitória,ES,Sudeste,707.78,real_dieese
2022-11-01,Vitória,ES,Sudeste,713.57,real_dieese
2022-12-01,Vitória,ES,Sudeste,728.78,real_dieese
2023-01-01,Vitória,ES,Sudeste,726.23,real_dieese
2023-02-01,Vitória,ES,Sudeste,709.21,real_dieese
2023-03-01,Vitória,ES,Sudeste,699.16,real_dieese
2023-04-01,Vitória,ES,Sudeste,703.9,real_dieese
2023-05-01,Vitória,ES,Sudeste,706.06,real_dieese
2023-06-01,Vitória,ES,Sudeste,691.34,real_dieese
2023-07-01,Vitória,ES,Sudeste,674.54,real_dieese
2023-08-01,Vitória,ES,Sudeste,660.88,real_dieese
2023-09-01,Vitória,ES,Sudeste,681.91,real_dieese
2023-10-01,Vitória,ES,Sudeste,675.16,real_dieese
2023-11-01,Vitória,ES,Sudeste,675.45,real_dieese
2023-12-01,Vitória,ES,Sudeste,688.86,real_dieese
2024-01-01,Vitória,ES,Sudeste,719.3,real_dieese
2024-02-01,Vitória,ES,Sudeste,731.83,real_dieese
2024-03-01,Vitória,ES,Sudeste,729.34,real_dieese
2024-04-01,Vitória,ES,Sudeste,726.82,real_dieese
2024-05-01,Vitória,ES,Sudeste,723.91,real_dieese
2024-06-01,Vitória,ES,Sudeste,718.43,real_dieese
2024-07-01,Vitória,ES,Sudeste,688.45,real_dieese
2024-08-01,Vitória,ES,Sudeste,684.21,real_dieese
2024-09-01,Vitória,ES,Sudeste,694.87,real_dieese
2024-10-01,Vitória,ES,Sudeste,708.06,real_dieese
2024-11-01,Vitória,ES,Sudeste,726.51,real_dieese
2024-12-01,Vitória,ES,Sudeste,747.42,real_dieese
2025-01-01,Vitória,ES,Sudeste,735.31,real_dieese
2025-02-01,Vitória,ES,Sudeste,745.49,real_dieese
2025-03-01,Vitória,ES,Sudeste,762.94,real_dieese
2025-04-01,Vitória,ES,Sudeste,792.83,real_dieese
2025-05-01,Vitória,ES,Sudeste,780.69,real_dieese
2025-06-01,Vitória,ES,Sudeste,782.39,real_dieese
2025-07-01,Vitória,ES,Sudeste,767.42,real_dieese
2025-08-01,Vitória,ES,Sudeste,743.47,real_dieese
2025-09-01,Vitória,ES,Sudeste,745.01,real_dieese
2025-10-01,Vitória,ES,Sudeste,746.22,real_dieese
2025-11-01,Vitória,ES,Sudeste,731.52,real_dieese
2025-12-01,Vitória,ES,Sudeste,727.22,real_dieese
2026-01-01,Vitória,ES,Sudeste,742.85,real_dieese
2026-02-01,Vitória,ES,Sudeste,756.15,real_dieese
2026-03-01,Vitória,ES,Sudeste,790.19,real_dieese
